--- Parsing VGM from 5.00s to 15.00s ---
Sample range: 220500 to 661500

Time (s)     Samples      Command             
7.9400       350154       YM2151: reg 0x27, val 0xFC
7.9400       350154       YM2151: reg 0x7F, val 0x7D
7.9400       350154       WAIT: 882 samples (1/50s)
7.9600       351036       YM2151: reg 0x2E, val 0x59
7.9600       351036       YM2151: reg 0x36, val 0x7C
7.9600       351036       YM2151: reg 0x76, val 0x08
7.9600       351036       YM2151: reg 0x74, val 0x18
7.9600       351036       YM2151: reg 0x75, val 0x7F
7.9600       351036       YM2151: reg 0x76, val 0x08
7.9600       351036       YM2151: reg 0x0F, val 0x9F
7.9600       351036       YM2151: reg 0x27, val 0xFC
7.9600       351036       YM2151: reg 0x7F, val 0x7F
7.9600       351036       YM2151: reg 0x75, val 0x7F
7.9600       351036       YM2151: reg 0x2D, val 0x38
7.9600       351036       YM2151: reg 0x35, val 0xC8
7.9600       351036       YM2151: reg 0x0F, val 0x9F
7.9600       351036       YM2151: reg 0x27, val 0xFC
7.9600       351036       YM2151: reg 0x7F, val 0x7F
7.9600       351036       WAIT: 882 samples (1/50s)
7.9800       351918       YM2151: reg 0x2E, val 0x59
7.9800       351918       YM2151: reg 0x36, val 0x30
7.9800       351918       YM2151: reg 0x76, val 0x08
7.9800       351918       WAIT: 882 samples (1/50s)
8.0000       352800       YM2151: reg 0x2C, val 0x55
8.0000       352800       YM2151: reg 0x34, val 0xF8
8.0000       352800       YM2151: reg 0x74, val 0x18
8.0000       352800       YM2151: reg 0x2E, val 0x58
8.0000       352800       YM2151: reg 0x36, val 0xE4
8.0000       352800       YM2151: reg 0x76, val 0x08
8.0000       352800       YM2151: reg 0x74, val 0x18
8.0000       352800       YM2151: reg 0x75, val 0x7F
8.0000       352800       YM2151: reg 0x76, val 0x08
8.0000       352800       YM2151: reg 0x0F, val 0x9F
8.0000       352800       YM2151: reg 0x27, val 0xFC
8.0000       352800       YM2151: reg 0x7F, val 0x7F
8.0000       352800       YM2151: reg 0x74, val 0x00
8.0000       352800       YM2151: reg 0x2C, val 0x55
8.0000       352800       YM2151: reg 0x34, val 0xF8
8.0000       352800       YM2151: reg 0x0F, val 0x9F
8.0000       352800       YM2151: reg 0x27, val 0xFC
8.0000       352800       YM2151: reg 0x7F, val 0x7F
8.0000       352800       YM2151: reg 0x75, val 0x7F
8.0000       352800       YM2151: reg 0x2D, val 0x38
8.0000       352800       YM2151: reg 0x35, val 0xC8
8.0000       352800       YM2151: reg 0x0F, val 0x9F
8.0000       352800       YM2151: reg 0x27, val 0xFC
8.0000       352800       YM2151: reg 0x7F, val 0x52
8.0000       352800       WAIT: 882 samples (1/50s)
8.0200       353682       YM2151: reg 0x2E, val 0x58
8.0200       353682       YM2151: reg 0x36, val 0x9C
8.0200       353682       YM2151: reg 0x76, val 0x08
8.0200       353682       YM2151: reg 0x74, val 0x04
8.0200       353682       YM2151: reg 0x2C, val 0x55
8.0200       353682       YM2151: reg 0x34, val 0xF8
8.0200       353682       YM2151: reg 0x0F, val 0x9F
8.0200       353682       YM2151: reg 0x27, val 0xFC
8.0200       353682       YM2151: reg 0x7F, val 0x52
8.0200       353682       WAIT: 882 samples (1/50s)
8.0400       354564       YM2151: reg 0x2E, val 0x58
8.0400       354564       YM2151: reg 0x36, val 0x50
8.0400       354564       YM2151: reg 0x76, val 0x08
8.0400       354564       YM2151: reg 0x75, val 0x7F
8.0400       354564       YM2151: reg 0x2D, val 0x38
8.0400       354564       YM2151: reg 0x35, val 0xC8
8.0400       354564       YM2151: reg 0x0F, val 0x9F
8.0400       354564       YM2151: reg 0x27, val 0xFC
8.0400       354564       YM2151: reg 0x7F, val 0x60
8.0400       354564       WAIT: 882 samples (1/50s)
8.0600       355446       YM2151: reg 0x2E, val 0x58
8.0600       355446       YM2151: reg 0x36, val 0x9C
8.0600       355446       YM2151: reg 0x76, val 0x08
8.0600       355446       YM2151: reg 0x74, val 0x08
8.0600       355446       YM2151: reg 0x2C, val 0x55
8.0600       355446       YM2151: reg 0x34, val 0xF8
8.0600       355446       YM2151: reg 0x0F, val 0x9F
8.0600       355446       YM2151: reg 0x27, val 0xFC
8.0600       355446       YM2151: reg 0x7F, val 0x60
8.0600       355446       WAIT: 882 samples (1/50s)
8.0800       356328       YM2151: reg 0x2C, val 0x48
8.0800       356328       YM2151: reg 0x34, val 0xD0
8.0800       356328       YM2151: reg 0x74, val 0x08
8.0800       356328       YM2151: reg 0x2E, val 0x58
8.0800       356328       YM2151: reg 0x36, val 0xE4
8.0800       356328       YM2151: reg 0x76, val 0x08
8.0800       356328       YM2151: reg 0x74, val 0x14
8.0800       356328       YM2151: reg 0x2C, val 0x48
8.0800       356328       YM2151: reg 0x34, val 0xD0
8.0800       356328       YM2151: reg 0x0F, val 0x9F
8.0800       356328       YM2151: reg 0x27, val 0xFC
8.0800       356328       YM2151: reg 0x7F, val 0x60
8.0800       356328       YM2151: reg 0x75, val 0x7F
8.0800       356328       YM2151: reg 0x2D, val 0x38
8.0800       356328       YM2151: reg 0x35, val 0xC8
8.0800       356328       YM2151: reg 0x0F, val 0x9F
8.0800       356328       YM2151: reg 0x27, val 0xFC
8.0800       356328       YM2151: reg 0x7F, val 0x69
8.0800       356328       WAIT: 882 samples (1/50s)
8.1000       357210       YM2151: reg 0x74, val 0x18
8.1000       357210       YM2151: reg 0x2C, val 0x48
8.1000       357210       YM2151: reg 0x34, val 0xD0
8.1000       357210       YM2151: reg 0x0F, val 0x9F
8.1000       357210       YM2151: reg 0x27, val 0xFC
8.1000       357210       YM2151: reg 0x7F, val 0x69
8.1000       357210       WAIT: 882 samples (1/50s)
8.1200       358092       YM2151: reg 0x2E, val 0x59
8.1200       358092       YM2151: reg 0x36, val 0x30
8.1200       358092       YM2151: reg 0x76, val 0x08
8.1200       358092       YM2151: reg 0x75, val 0x7F
8.1200       358092       YM2151: reg 0x2D, val 0x38
8.1200       358092       YM2151: reg 0x35, val 0xC8
8.1200       358092       YM2151: reg 0x0F, val 0x9F
8.1200       358092       YM2151: reg 0x27, val 0xFC
8.1200       358092       YM2151: reg 0x7F, val 0x70
8.1200       358092       WAIT: 882 samples (1/50s)
8.1400       358974       YM2151: reg 0x2E, val 0x59
8.1400       358974       YM2151: reg 0x36, val 0x7C
8.1400       358974       YM2151: reg 0x76, val 0x08
8.1400       358974       WAIT: 882 samples (1/50s)
8.1600       359856       YM2151: reg 0x2D, val 0x2E
8.1600       359856       YM2151: reg 0x35, val 0x60
8.1600       359856       YM2151: reg 0x75, val 0x7F
8.1600       359856       YM2151: reg 0x2E, val 0x59
8.1600       359856       YM2151: reg 0x36, val 0x30
8.1600       359856       YM2151: reg 0x76, val 0x08
8.1600       359856       YM2151: reg 0x74, val 0x18
8.1600       359856       YM2151: reg 0x75, val 0x18
8.1600       359856       YM2151: reg 0x76, val 0x08
8.1600       359856       YM2151: reg 0x0F, val 0x9F
8.1600       359856       YM2151: reg 0x27, val 0xFC
8.1600       359856       YM2151: reg 0x7F, val 0x7F
8.1600       359856       YM2151: reg 0x74, val 0x00
8.1600       359856       YM2151: reg 0x2C, val 0x48
8.1600       359856       YM2151: reg 0x34, val 0xD0
8.1600       359856       YM2151: reg 0x0F, val 0x9F
8.1600       359856       YM2151: reg 0x27, val 0xFC
8.1600       359856       YM2151: reg 0x7F, val 0x7F
8.1600       359856       YM2151: reg 0x75, val 0x00
8.1600       359856       YM2151: reg 0x2D, val 0x2E
8.1600       359856       YM2151: reg 0x35, val 0x60
8.1600       359856       YM2151: reg 0x0F, val 0x9F
8.1600       359856       YM2151: reg 0x27, val 0xFC
8.1600       359856       YM2151: reg 0x7F, val 0x7F
8.1600       359856       WAIT: 882 samples (1/50s)
8.1800       360738       YM2151: reg 0x2D, val 0x32
8.1800       360738       YM2151: reg 0x35, val 0xB0
8.1800       360738       YM2151: reg 0x75, val 0x00
8.1800       360738       YM2151: reg 0x2D, val 0x25
8.1800       360738       YM2151: reg 0x35, val 0x18
8.1800       360738       YM2151: reg 0x75, val 0x00
8.1800       360738       YM2151: reg 0x2E, val 0x58
8.1800       360738       YM2151: reg 0x36, val 0xE4
8.1800       360738       YM2151: reg 0x76, val 0x08
8.1800       360738       YM2151: reg 0x74, val 0x04
8.1800       360738       YM2151: reg 0x2C, val 0x48
8.1800       360738       YM2151: reg 0x34, val 0xD0
8.1800       360738       YM2151: reg 0x0F, val 0x9F
8.1800       360738       YM2151: reg 0x27, val 0xFC
8.1800       360738       YM2151: reg 0x7F, val 0x7F
8.1800       360738       WAIT: 882 samples (1/50s)
8.2000       361620       YM2151: reg 0x2D, val 0x20
8.2000       361620       YM2151: reg 0x35, val 0x88
8.2000       361620       YM2151: reg 0x75, val 0x00
8.2000       361620       YM2151: reg 0x2E, val 0x58
8.2000       361620       YM2151: reg 0x36, val 0x9C
8.2000       361620       YM2151: reg 0x76, val 0x08
8.2000       361620       YM2151: reg 0x75, val 0x04
8.2000       361620       YM2151: reg 0x2D, val 0x20
8.2000       361620       YM2151: reg 0x35, val 0x88
8.2000       361620       YM2151: reg 0x0F, val 0x9F
8.2000       361620       YM2151: reg 0x27, val 0xFC
8.2000       361620       YM2151: reg 0x7F, val 0x7F
8.2000       361620       WAIT: 882 samples (1/50s)
8.2200       362502       YM2151: reg 0x2D, val 0x1D
8.2200       362502       YM2151: reg 0x35, val 0xFC
8.2200       362502       YM2151: reg 0x75, val 0x04
8.2200       362502       YM2151: reg 0x2D, val 0x1A
8.2200       362502       YM2151: reg 0x35, val 0x44
8.2200       362502       YM2151: reg 0x75, val 0x04
8.2200       362502       YM2151: reg 0x2E, val 0x58
8.2200       362502       YM2151: reg 0x36, val 0x50
8.2200       362502       YM2151: reg 0x76, val 0x08
8.2200       362502       YM2151: reg 0x74, val 0x08
8.2200       362502       YM2151: reg 0x2C, val 0x48
8.2200       362502       YM2151: reg 0x34, val 0xD0
8.2200       362502       YM2151: reg 0x0F, val 0x9F
8.2200       362502       YM2151: reg 0x27, val 0xFC
8.2200       362502       YM2151: reg 0x7F, val 0x7F
8.2200       362502       WAIT: 882 samples (1/50s)
8.2400       363384       YM2151: reg 0x2C, val 0x55
8.2400       363384       YM2151: reg 0x34, val 0xF8
8.2400       363384       YM2151: reg 0x74, val 0x08
8.2400       363384       YM2151: reg 0x2D, val 0x1C
8.2400       363384       YM2151: reg 0x35, val 0x94
8.2400       363384       YM2151: reg 0x75, val 0x04
8.2400       363384       YM2151: reg 0x2D, val 0x15
8.2400       363384       YM2151: reg 0x35, val 0xD8
8.2400       363384       YM2151: reg 0x75, val 0x04
8.2400       363384       YM2151: reg 0x2E, val 0x58
8.2400       363384       YM2151: reg 0x36, val 0x9C
8.2400       363384       YM2151: reg 0x76, val 0x08
8.2400       363384       YM2151: reg 0x74, val 0x14
8.2400       363384       YM2151: reg 0x2C, val 0x55
8.2400       363384       YM2151: reg 0x34, val 0xF8
8.2400       363384       YM2151: reg 0x0F, val 0x9F
8.2400       363384       YM2151: reg 0x27, val 0xFC
8.2400       363384       YM2151: reg 0x7F, val 0x7F
8.2400       363384       YM2151: reg 0x75, val 0x08
8.2400       363384       YM2151: reg 0x2D, val 0x15
8.2400       363384       YM2151: reg 0x35, val 0xD8
8.2400       363384       YM2151: reg 0x0F, val 0x9F
8.2400       363384       YM2151: reg 0x27, val 0xFC
8.2400       363384       YM2151: reg 0x7F, val 0x7F
8.2400       363384       WAIT: 882 samples (1/50s)
8.2600       364266       YM2151: reg 0x2D, val 0x14
8.2600       364266       YM2151: reg 0x35, val 0xD8
8.2600       364266       YM2151: reg 0x75, val 0x08
8.2600       364266       YM2151: reg 0x2E, val 0x58
8.2600       364266       YM2151: reg 0x36, val 0xE4
8.2600       364266       YM2151: reg 0x76, val 0x08
8.2600       364266       YM2151: reg 0x74, val 0x18
8.2600       364266       YM2151: reg 0x2C, val 0x55
8.2600       364266       YM2151: reg 0x34, val 0xF8
8.2600       364266       YM2151: reg 0x0F, val 0x9F
8.2600       364266       YM2151: reg 0x27, val 0xFC
8.2600       364266       YM2151: reg 0x7F, val 0x7F
8.2600       364266       YM2151: reg 0x75, val 0x0C
8.2600       364266       YM2151: reg 0x2D, val 0x14
8.2600       364266       YM2151: reg 0x35, val 0xD8
8.2600       364266       YM2151: reg 0x0F, val 0x9F
8.2600       364266       YM2151: reg 0x27, val 0xFC
8.2600       364266       YM2151: reg 0x7F, val 0x7F
8.2600       364266       WAIT: 882 samples (1/50s)
8.2800       365148       YM2151: reg 0x2D, val 0x15
8.2800       365148       YM2151: reg 0x35, val 0xD8
8.2800       365148       YM2151: reg 0x75, val 0x0C
8.2800       365148       YM2151: reg 0x2D, val 0x12
8.2800       365148       YM2151: reg 0x35, val 0xE4
8.2800       365148       YM2151: reg 0x75, val 0x0C
8.2800       365148       YM2151: reg 0x75, val 0x14
8.2800       365148       YM2151: reg 0x2D, val 0x12
8.2800       365148       YM2151: reg 0x35, val 0xE4
8.2800       365148       YM2151: reg 0x0F, val 0x9F
8.2800       365148       YM2151: reg 0x27, val 0xFC
8.2800       365148       YM2151: reg 0x7F, val 0x7F
8.2800       365148       WAIT: 882 samples (1/50s)
8.3000       366030       YM2151: reg 0x2D, val 0x11
8.3000       366030       YM2151: reg 0x35, val 0xFC
8.3000       366030       YM2151: reg 0x75, val 0x14
8.3000       366030       YM2151: reg 0x2E, val 0x59
8.3000       366030       YM2151: reg 0x36, val 0x30
8.3000       366030       YM2151: reg 0x76, val 0x08
8.3000       366030       YM2151: reg 0x75, val 0x20
8.3000       366030       YM2151: reg 0x2D, val 0x11
8.3000       366030       YM2151: reg 0x35, val 0xFC
8.3000       366030       YM2151: reg 0x0F, val 0x9F
8.3000       366030       YM2151: reg 0x27, val 0xFC
8.3000       366030       YM2151: reg 0x7F, val 0x7F
8.3000       366030       WAIT: 882 samples (1/50s)
8.3200       366912       YM2151: reg 0x2C, val 0x52
8.3200       366912       YM2151: reg 0x34, val 0xE4
8.3200       366912       YM2151: reg 0x74, val 0x18
8.3200       366912       YM2151: reg 0x2D, val 0x38
8.3200       366912       YM2151: reg 0x35, val 0xC8
8.3200       366912       YM2151: reg 0x75, val 0x20
8.3200       366912       YM2151: reg 0x2E, val 0x59
8.3200       366912       YM2151: reg 0x36, val 0x7C
8.3200       366912       YM2151: reg 0x76, val 0x08
8.3200       366912       YM2151: reg 0x74, val 0x18
8.3200       366912       YM2151: reg 0x75, val 0x7F
8.3200       366912       YM2151: reg 0x76, val 0x08
8.3200       366912       YM2151: reg 0x0F, val 0x9F
8.3200       366912       YM2151: reg 0x27, val 0xFC
8.3200       366912       YM2151: reg 0x7F, val 0x78
8.3200       366912       YM2151: reg 0x74, val 0x00
8.3200       366912       YM2151: reg 0x2C, val 0x52
8.3200       366912       YM2151: reg 0x34, val 0xE4
8.3200       366912       YM2151: reg 0x0F, val 0x9F
8.3200       366912       YM2151: reg 0x27, val 0xFC
8.3200       366912       YM2151: reg 0x7F, val 0x78
8.3200       366912       YM2151: reg 0x75, val 0x7F
8.3200       366912       YM2151: reg 0x2D, val 0x38
8.3200       366912       YM2151: reg 0x35, val 0xC8
8.3200       366912       YM2151: reg 0x0F, val 0x9F
8.3200       366912       YM2151: reg 0x27, val 0xFC
8.3200       366912       YM2151: reg 0x7F, val 0x52
8.3200       366912       WAIT: 882 samples (1/50s)
8.3400       367794       YM2151: reg 0x2E, val 0x59
8.3400       367794       YM2151: reg 0x36, val 0x30
8.3400       367794       YM2151: reg 0x76, val 0x08
8.3400       367794       YM2151: reg 0x74, val 0x04
8.3400       367794       YM2151: reg 0x2C, val 0x52
8.3400       367794       YM2151: reg 0x34, val 0xE4
8.3400       367794       YM2151: reg 0x0F, val 0x9F
8.3400       367794       YM2151: reg 0x27, val 0xFC
8.3400       367794       YM2151: reg 0x7F, val 0x52
8.3400       367794       YM2151: reg 0x75, val 0x7F
8.3400       367794       YM2151: reg 0x2D, val 0x38
8.3400       367794       YM2151: reg 0x35, val 0xC8
8.3400       367794       YM2151: reg 0x0F, val 0x9F
8.3400       367794       YM2151: reg 0x27, val 0xFC
8.3400       367794       YM2151: reg 0x7F, val 0x69
8.3400       367794       WAIT: 882 samples (1/50s)
8.3600       368676       YM2151: reg 0x2E, val 0x58
8.3600       368676       YM2151: reg 0x36, val 0xE4
8.3600       368676       YM2151: reg 0x76, val 0x08
8.3600       368676       YM2151: reg 0x75, val 0x7F
8.3600       368676       YM2151: reg 0x2D, val 0x38
8.3600       368676       YM2151: reg 0x35, val 0xC8
8.3600       368676       YM2151: reg 0x0F, val 0x9F
8.3600       368676       YM2151: reg 0x27, val 0xFC
8.3600       368676       YM2151: reg 0x7F, val 0x74
8.3600       368676       WAIT: 882 samples (1/50s)
8.3800       369558       YM2151: reg 0x2E, val 0x58
8.3800       369558       YM2151: reg 0x36, val 0x9C
8.3800       369558       YM2151: reg 0x76, val 0x08
8.3800       369558       YM2151: reg 0x74, val 0x08
8.3800       369558       YM2151: reg 0x2C, val 0x52
8.3800       369558       YM2151: reg 0x34, val 0xE4
8.3800       369558       YM2151: reg 0x0F, val 0x9F
8.3800       369558       YM2151: reg 0x27, val 0xFC
8.3800       369558       YM2151: reg 0x7F, val 0x74
8.3800       369558       YM2151: reg 0x75, val 0x7F
8.3800       369558       YM2151: reg 0x2D, val 0x38
8.3800       369558       YM2151: reg 0x35, val 0xC8
8.3800       369558       YM2151: reg 0x0F, val 0x9F
8.3800       369558       YM2151: reg 0x27, val 0xFC
8.3800       369558       YM2151: reg 0x7F, val 0x79
8.3800       369558       WAIT: 882 samples (1/50s)
8.4000       370440       YM2151: reg 0x2C, val 0x48
