--- Parsing VGM: console_player/music/if-fmt_version_1/03_Scenario_Intro.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Time (s)  | Offset(h) | Command
12.3472   | 00005A73  | 61: WAIT
12.3472   | 00005A76  | 53: YM2612 P1 (reg: 0xA6, val: 0x1A)
12.3472   | 00005A79  | 53: YM2612 P1 (reg: 0xA2, val: 0x8F)
12.3472   | 00005A7C  | 61: WAIT
12.3473   | 00005A7F  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.3473   | 00005A82  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
12.3473   | 00005A85  | 61: WAIT
12.3473   | 00005A88  | 53: YM2612 P1 (reg: 0x42, val: 0x2A)
12.3473   | 00005A8B  | 53: YM2612 P1 (reg: 0x46, val: 0x2A)
12.3473   | 00005A8E  | 53: YM2612 P1 (reg: 0x4A, val: 0x2A)
12.3473   | 00005A91  | 61: WAIT
12.3473   | 00005A94  | 53: YM2612 P1 (reg: 0x4E, val: 0x2A)
12.3473   | 00005A97  | 61: WAIT
12.3715   | 00005A9A  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3715   | 00005A9D  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3715   | 00005AA0  | 61: WAIT
12.3963   | 00005AA3  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3963   | 00005AA6  | 61: WAIT
12.3963   | 00005AA9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.3963   | 00005AAC  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
12.3963   | 00005AAF  | 61: WAIT
12.3963   | 00005AB2  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.3963   | 00005AB5  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.3963   | 00005AB8  | 61: WAIT
12.3964   | 00005ABB  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.3964   | 00005ABE  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.3964   | 00005AC1  | 61: WAIT
12.4211   | 00005AC4  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4211   | 00005AC7  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4211   | 00005ACA  | 61: WAIT
12.4459   | 00005ACD  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4459   | 00005AD0  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4459   | 00005AD3  | 61: WAIT
12.4459   | 00005AD6  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
12.4459   | 00005AD9  | 52: YM2612 P0 (reg: 0xB1, val: 0x2D)
12.4459   | 00005ADC  | 61: WAIT
12.4459   | 00005ADF  | 52: YM2612 P0 (reg: 0x31, val: 0x31)
12.4459   | 00005AE2  | 52: YM2612 P0 (reg: 0x35, val: 0x30)
12.4459   | 00005AE5  | 61: WAIT
12.4459   | 00005AE8  | 52: YM2612 P0 (reg: 0x39, val: 0x30)
12.4459   | 00005AEB  | 52: YM2612 P0 (reg: 0x3D, val: 0x70)
12.4459   | 00005AEE  | 61: WAIT
12.4460   | 00005AF1  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
12.4460   | 00005AF4  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
12.4460   | 00005AF7  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
12.4460   | 00005AFA  | 61: WAIT
12.4460   | 00005AFD  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
12.4460   | 00005B00  | 52: YM2612 P0 (reg: 0x61, val: 0x14)
12.4460   | 00005B03  | 61: WAIT
12.4460   | 00005B06  | 52: YM2612 P0 (reg: 0x65, val: 0x01)
12.4460   | 00005B09  | 52: YM2612 P0 (reg: 0x69, val: 0x01)
12.4460   | 00005B0C  | 61: WAIT
12.4460   | 00005B0F  | 52: YM2612 P0 (reg: 0x6D, val: 0x01)
12.4460   | 00005B12  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
12.4460   | 00005B15  | 61: WAIT
12.4461   | 00005B18  | 52: YM2612 P0 (reg: 0x75, val: 0x0F)
12.4461   | 00005B1B  | 52: YM2612 P0 (reg: 0x79, val: 0x0F)
12.4461   | 00005B1E  | 52: YM2612 P0 (reg: 0x7D, val: 0x0F)
12.4461   | 00005B21  | 61: WAIT
12.4461   | 00005B24  | 52: YM2612 P0 (reg: 0x81, val: 0xFF)
12.4461   | 00005B27  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
12.4461   | 00005B2A  | 61: WAIT
12.4461   | 00005B2D  | 52: YM2612 P0 (reg: 0x89, val: 0x0F)
12.4461   | 00005B30  | 52: YM2612 P0 (reg: 0x8D, val: 0x0F)
12.4461   | 00005B33  | 61: WAIT
12.4461   | 00005B36  | 52: YM2612 P0 (reg: 0x41, val: 0x04)
12.4461   | 00005B39  | 52: YM2612 P0 (reg: 0x45, val: 0x1A)
12.4461   | 00005B3C  | 61: WAIT
12.4461   | 00005B3F  | 52: YM2612 P0 (reg: 0x49, val: 0x1A)
12.4461   | 00005B42  | 52: YM2612 P0 (reg: 0x4D, val: 0x1A)
12.4461   | 00005B45  | 61: WAIT
12.4462   | 00005B48  | 52: YM2612 P0 (reg: 0xA5, val: 0x04)
12.4462   | 00005B4B  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
12.4462   | 00005B4E  | 61: WAIT
12.4462   | 00005B51  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.4462   | 00005B54  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
12.4462   | 00005B57  | 61: WAIT
12.4462   | 00005B5A  | 52: YM2612 P0 (reg: 0x45, val: 0x1E)
12.4462   | 00005B5D  | 52: YM2612 P0 (reg: 0x49, val: 0x1E)
12.4462   | 00005B60  | 61: WAIT
12.4462   | 00005B63  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
12.4462   | 00005B66  | 52: YM2612 P0 (reg: 0xA6, val: 0x13)
12.4462   | 00005B69  | 61: WAIT
12.4463   | 00005B6C  | 52: YM2612 P0 (reg: 0xA2, val: 0x0B)
12.4463   | 00005B6F  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.4463   | 00005B72  | 52: YM2612 P0 (reg: 0x28, val: 0xF2)
12.4463   | 00005B75  | 61: WAIT
12.4463   | 00005B78  | 52: YM2612 P0 (reg: 0x4E, val: 0x1C)
12.4463   | 00005B7B  | 61: WAIT
12.4463   | 00005B7E  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
12.4463   | 00005B81  | 53: YM2612 P1 (reg: 0xA1, val: 0x0B)
12.4463   | 00005B84  | 61: WAIT
12.4463   | 00005B87  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.4463   | 00005B8A  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
12.4463   | 00005B8D  | 61: WAIT
12.4463   | 00005B90  | 53: YM2612 P1 (reg: 0x41, val: 0x22)
12.4463   | 00005B93  | 53: YM2612 P1 (reg: 0x45, val: 0x22)
12.4463   | 00005B96  | 53: YM2612 P1 (reg: 0x49, val: 0x22)
12.4463   | 00005B99  | 61: WAIT
12.4464   | 00005B9C  | 53: YM2612 P1 (reg: 0x4D, val: 0x22)
12.4464   | 00005B9F  | 61: WAIT
12.4464   | 00005BA2  | 53: YM2612 P1 (reg: 0xA6, val: 0x14)
12.4464   | 00005BA5  | 53: YM2612 P1 (reg: 0xA2, val: 0x8F)
12.4464   | 00005BA8  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.4464   | 00005BAB  | 61: WAIT
12.4464   | 00005BAE  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
12.4464   | 00005BB1  | 53: YM2612 P1 (reg: 0x42, val: 0x22)
12.4464   | 00005BB4  | 61: WAIT
12.4464   | 00005BB7  | 53: YM2612 P1 (reg: 0x46, val: 0x22)
12.4464   | 00005BBA  | 53: YM2612 P1 (reg: 0x4A, val: 0x22)
12.4464   | 00005BBD  | 61: WAIT
12.4465   | 00005BC0  | 53: YM2612 P1 (reg: 0x4E, val: 0x22)
12.4465   | 00005BC3  | 61: WAIT
12.4706   | 00005BC6  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4706   | 00005BC9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4706   | 00005BCC  | 61: WAIT
12.4954   | 00005BCF  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4954   | 00005BD2  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.4954   | 00005BD5  | 61: WAIT
12.5202   | 00005BD8  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5202   | 00005BDB  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5202   | 00005BDE  | 61: WAIT
12.5449   | 00005BE1  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5449   | 00005BE4  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5449   | 00005BE7  | 61: WAIT
12.5697   | 00005BEA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5697   | 00005BED  | 61: WAIT
12.5697   | 00005BF0  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5697   | 00005BF3  | 61: WAIT
12.5945   | 00005BF6  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5945   | 00005BF9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.5945   | 00005BFC  | 61: WAIT
12.5946   | 00005BFF  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
12.5946   | 00005C02  | 61: WAIT
12.5946   | 00005C05  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
12.5946   | 00005C08  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
12.5946   | 00005C0B  | 61: WAIT
12.5946   | 00005C0E  | 53: YM2612 P1 (reg: 0xA4, val: 0x24)
12.5946   | 00005C11  | 53: YM2612 P1 (reg: 0xA0, val: 0x93)
12.5946   | 00005C14  | 61: WAIT
12.5946   | 00005C17  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.5946   | 00005C1A  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.5946   | 00005C1D  | 61: WAIT
12.6193   | 00005C20  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6193   | 00005C23  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6193   | 00005C26  | 61: WAIT
12.6441   | 00005C29  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6441   | 00005C2C  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6441   | 00005C2F  | 61: WAIT
12.6441   | 00005C32  | 52: YM2612 P0 (reg: 0x4E, val: 0x1C)
12.6441   | 00005C35  | 61: WAIT
12.6441   | 00005C38  | 52: YM2612 P0 (reg: 0xA6, val: 0x13)
12.6441   | 00005C3B  | 52: YM2612 P0 (reg: 0xA2, val: 0x6A)
12.6441   | 00005C3E  | 61: WAIT
12.6441   | 00005C41  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
12.6441   | 00005C44  | 53: YM2612 P1 (reg: 0xA1, val: 0x0B)
12.6441   | 00005C47  | 61: WAIT
12.6441   | 00005C4A  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.6441   | 00005C4D  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
12.6441   | 00005C50  | 61: WAIT
12.6442   | 00005C53  | 53: YM2612 P1 (reg: 0x41, val: 0x22)
12.6442   | 00005C56  | 53: YM2612 P1 (reg: 0x45, val: 0x22)
12.6442   | 00005C59  | 61: WAIT
12.6442   | 00005C5C  | 53: YM2612 P1 (reg: 0x49, val: 0x22)
12.6442   | 00005C5F  | 53: YM2612 P1 (reg: 0x4D, val: 0x22)
12.6442   | 00005C62  | 61: WAIT
12.6442   | 00005C65  | 53: YM2612 P1 (reg: 0xA6, val: 0x14)
12.6442   | 00005C68  | 53: YM2612 P1 (reg: 0xA2, val: 0x8F)
12.6442   | 00005C6B  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.6442   | 00005C6E  | 61: WAIT
12.6442   | 00005C71  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
12.6442   | 00005C74  | 53: YM2612 P1 (reg: 0x42, val: 0x22)
12.6442   | 00005C77  | 61: WAIT
12.6443   | 00005C7A  | 53: YM2612 P1 (reg: 0x46, val: 0x22)
12.6443   | 00005C7D  | 53: YM2612 P1 (reg: 0x4A, val: 0x22)
12.6443   | 00005C80  | 61: WAIT
12.6443   | 00005C83  | 53: YM2612 P1 (reg: 0x4E, val: 0x22)
12.6443   | 00005C86  | 61: WAIT
12.6688   | 00005C89  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6688   | 00005C8C  | 61: WAIT
12.6688   | 00005C8F  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6688   | 00005C92  | 61: WAIT
12.6936   | 00005C95  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6936   | 00005C98  | 61: WAIT
12.6936   | 00005C9B  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.6936   | 00005C9E  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.6936   | 00005CA1  | 61: WAIT
12.6937   | 00005CA4  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.6937   | 00005CA7  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
12.6937   | 00005CAA  | 61: WAIT
12.6937   | 00005CAD  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.6937   | 00005CB0  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.6937   | 00005CB3  | 61: WAIT
12.7184   | 00005CB6  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7184   | 00005CB9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7184   | 00005CBC  | 61: WAIT
12.7432   | 00005CBF  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7432   | 00005CC2  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7432   | 00005CC5  | 61: WAIT
12.7432   | 00005CC8  | 52: YM2612 P0 (reg: 0xB1, val: 0x3B)
12.7432   | 00005CCB  | 52: YM2612 P0 (reg: 0x31, val: 0x0C)
12.7432   | 00005CCE  | 61: WAIT
12.7432   | 00005CD1  | 52: YM2612 P0 (reg: 0x35, val: 0x09)
12.7432   | 00005CD4  | 52: YM2612 P0 (reg: 0x39, val: 0x00)
12.7432   | 00005CD7  | 61: WAIT
12.7432   | 00005CDA  | 52: YM2612 P0 (reg: 0x3D, val: 0x03)
12.7432   | 00005CDD  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
12.7432   | 00005CE0  | 61: WAIT
12.7432   | 00005CE3  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
12.7432   | 00005CE6  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
12.7432   | 00005CE9  | 61: WAIT
12.7433   | 00005CEC  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
12.7433   | 00005CEF  | 52: YM2612 P0 (reg: 0x61, val: 0x00)
12.7433   | 00005CF2  | 52: YM2612 P0 (reg: 0x65, val: 0x00)
12.7433   | 00005CF5  | 61: WAIT
12.7433   | 00005CF8  | 52: YM2612 P0 (reg: 0x69, val: 0x13)
12.7433   | 00005CFB  | 52: YM2612 P0 (reg: 0x6D, val: 0x15)
12.7433   | 00005CFE  | 61: WAIT
12.7433   | 00005D01  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
12.7433   | 00005D04  | 52: YM2612 P0 (reg: 0x75, val: 0x00)
12.7433   | 00005D07  | 61: WAIT
12.7433   | 00005D0A  | 52: YM2612 P0 (reg: 0x79, val: 0x04)
12.7433   | 00005D0D  | 52: YM2612 P0 (reg: 0x7D, val: 0x10)
12.7433   | 00005D10  | 61: WAIT
12.7434   | 00005D13  | 52: YM2612 P0 (reg: 0x81, val: 0x0F)
12.7434   | 00005D16  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
12.7434   | 00005D19  | 52: YM2612 P0 (reg: 0x89, val: 0x3F)
12.7434   | 00005D1C  | 61: WAIT
12.7434   | 00005D1F  | 52: YM2612 P0 (reg: 0x8D, val: 0x3F)
12.7434   | 00005D22  | 52: YM2612 P0 (reg: 0x41, val: 0x0A)
12.7434   | 00005D25  | 61: WAIT
12.7434   | 00005D28  | 52: YM2612 P0 (reg: 0x45, val: 0x05)
12.7434   | 00005D2B  | 52: YM2612 P0 (reg: 0x49, val: 0x19)
12.7434   | 00005D2E  | 61: WAIT
12.7434   | 00005D31  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
12.7434   | 00005D34  | 52: YM2612 P0 (reg: 0xA5, val: 0x24)
12.7434   | 00005D37  | 61: WAIT
12.7434   | 00005D3A  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
12.7434   | 00005D3D  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.7434   | 00005D40  | 61: WAIT
12.7435   | 00005D43  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
12.7435   | 00005D46  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
12.7435   | 00005D49  | 61: WAIT
12.7435   | 00005D4C  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.7435   | 00005D4F  | 61: WAIT
12.7435   | 00005D52  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
12.7435   | 00005D55  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
12.7435   | 00005D58  | 61: WAIT
12.7435   | 00005D5B  | 53: YM2612 P1 (reg: 0xA1, val: 0x0B)
12.7435   | 00005D5E  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.7435   | 00005D61  | 61: WAIT
12.7436   | 00005D64  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
12.7436   | 00005D67  | 53: YM2612 P1 (reg: 0x41, val: 0x2A)
12.7436   | 00005D6A  | 53: YM2612 P1 (reg: 0x45, val: 0x2A)
12.7436   | 00005D6D  | 61: WAIT
12.7436   | 00005D70  | 53: YM2612 P1 (reg: 0x49, val: 0x2A)
12.7436   | 00005D73  | 53: YM2612 P1 (reg: 0x4D, val: 0x2A)
12.7436   | 00005D76  | 61: WAIT
12.7436   | 00005D79  | 53: YM2612 P1 (reg: 0xA6, val: 0x14)
12.7436   | 00005D7C  | 53: YM2612 P1 (reg: 0xA2, val: 0x8F)
12.7436   | 00005D7F  | 61: WAIT
12.7436   | 00005D82  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.7436   | 00005D85  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
12.7436   | 00005D88  | 61: WAIT
12.7437   | 00005D8B  | 53: YM2612 P1 (reg: 0x42, val: 0x2A)
12.7437   | 00005D8E  | 53: YM2612 P1 (reg: 0x46, val: 0x2A)
12.7437   | 00005D91  | 61: WAIT
12.7437   | 00005D94  | 53: YM2612 P1 (reg: 0x4A, val: 0x2A)
12.7437   | 00005D97  | 53: YM2612 P1 (reg: 0x4E, val: 0x2A)
12.7437   | 00005D9A  | 61: WAIT
12.7682   | 00005D9D  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7682   | 00005DA0  | 61: WAIT
12.7682   | 00005DA3  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7682   | 00005DA6  | 61: WAIT
12.7927   | 00005DA9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7927   | 00005DAC  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.7927   | 00005DAF  | 61: WAIT
12.8175   | 00005DB2  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8175   | 00005DB5  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8175   | 00005DB8  | 61: WAIT
12.8422   | 00005DBB  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8422   | 00005DBE  | 61: WAIT
12.8422   | 00005DC1  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8422   | 00005DC4  | 61: WAIT
12.8670   | 00005DC7  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8670   | 00005DCA  | 61: WAIT
12.8670   | 00005DCD  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8670   | 00005DD0  | 61: WAIT
12.8918   | 00005DD3  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8918   | 00005DD6  | 61: WAIT
12.8918   | 00005DD9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.8918   | 00005DDC  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.8918   | 00005DDF  | 61: WAIT
12.8918   | 00005DE2  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.8918   | 00005DE5  | 61: WAIT
12.8919   | 00005DE8  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.8919   | 00005DEB  | 61: WAIT
12.9165   | 00005DEE  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9165   | 00005DF1  | 61: WAIT
12.9166   | 00005DF4  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9166   | 00005DF7  | 61: WAIT
12.9413   | 00005DFA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9413   | 00005DFD  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9413   | 00005E00  | 61: WAIT
12.9413   | 00005E03  | 52: YM2612 P0 (reg: 0xB1, val: 0x3B)
12.9413   | 00005E06  | 52: YM2612 P0 (reg: 0x31, val: 0x09)
12.9413   | 00005E09  | 61: WAIT
12.9414   | 00005E0C  | 52: YM2612 P0 (reg: 0x35, val: 0x09)
12.9414   | 00005E0F  | 52: YM2612 P0 (reg: 0x39, val: 0x00)
12.9414   | 00005E12  | 61: WAIT
12.9414   | 00005E15  | 52: YM2612 P0 (reg: 0x3D, val: 0x03)
12.9414   | 00005E18  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
12.9414   | 00005E1B  | 61: WAIT
12.9414   | 00005E1E  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
12.9414   | 00005E21  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
12.9414   | 00005E24  | 61: WAIT
12.9414   | 00005E27  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
12.9414   | 00005E2A  | 52: YM2612 P0 (reg: 0x61, val: 0x00)
12.9414   | 00005E2D  | 52: YM2612 P0 (reg: 0x65, val: 0x00)
12.9414   | 00005E30  | 61: WAIT
12.9415   | 00005E33  | 52: YM2612 P0 (reg: 0x69, val: 0x13)
12.9415   | 00005E36  | 52: YM2612 P0 (reg: 0x6D, val: 0x15)
12.9415   | 00005E39  | 61: WAIT
12.9415   | 00005E3C  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
12.9415   | 00005E3F  | 52: YM2612 P0 (reg: 0x75, val: 0x00)
12.9415   | 00005E42  | 61: WAIT
12.9415   | 00005E45  | 52: YM2612 P0 (reg: 0x79, val: 0x04)
12.9415   | 00005E48  | 52: YM2612 P0 (reg: 0x7D, val: 0x0A)
12.9415   | 00005E4B  | 61: WAIT
12.9415   | 00005E4E  | 52: YM2612 P0 (reg: 0x81, val: 0x0F)
12.9415   | 00005E51  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
12.9415   | 00005E54  | 61: WAIT
12.9415   | 00005E57  | 52: YM2612 P0 (reg: 0x89, val: 0x3F)
12.9415   | 00005E5A  | 52: YM2612 P0 (reg: 0x8D, val: 0x3F)
12.9415   | 00005E5D  | 61: WAIT
12.9416   | 00005E60  | 52: YM2612 P0 (reg: 0x41, val: 0x00)
12.9416   | 00005E63  | 52: YM2612 P0 (reg: 0x45, val: 0x05)
12.9416   | 00005E66  | 52: YM2612 P0 (reg: 0x49, val: 0x19)
12.9416   | 00005E69  | 61: WAIT
12.9416   | 00005E6C  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
12.9416   | 00005E6F  | 61: WAIT
12.9416   | 00005E72  | 52: YM2612 P0 (reg: 0xA5, val: 0x24)
12.9416   | 00005E75  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
12.9416   | 00005E78  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.9416   | 00005E7B  | 61: WAIT
12.9416   | 00005E7E  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
12.9416   | 00005E81  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
12.9416   | 00005E84  | 61: WAIT
12.9417   | 00005E87  | 52: YM2612 P0 (reg: 0xA6, val: 0x1B)
12.9417   | 00005E8A  | 52: YM2612 P0 (reg: 0xA2, val: 0x6A)
12.9417   | 00005E8D  | 61: WAIT
12.9417   | 00005E90  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.9417   | 00005E93  | 52: YM2612 P0 (reg: 0x28, val: 0xF2)
12.9417   | 00005E96  | 61: WAIT
12.9417   | 00005E99  | 52: YM2612 P0 (reg: 0x4E, val: 0x1C)
12.9417   | 00005E9C  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
12.9417   | 00005E9F  | 61: WAIT
12.9417   | 00005EA2  | 53: YM2612 P1 (reg: 0xA1, val: 0x0B)
12.9417   | 00005EA5  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.9417   | 00005EA8  | 61: WAIT
12.9417   | 00005EAB  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
12.9417   | 00005EAE  | 53: YM2612 P1 (reg: 0x41, val: 0x2A)
12.9417   | 00005EB1  | 61: WAIT
12.9418   | 00005EB4  | 53: YM2612 P1 (reg: 0x45, val: 0x2A)
12.9418   | 00005EB7  | 53: YM2612 P1 (reg: 0x49, val: 0x2A)
12.9418   | 00005EBA  | 61: WAIT
12.9418   | 00005EBD  | 53: YM2612 P1 (reg: 0x4D, val: 0x2A)
12.9418   | 00005EC0  | 53: YM2612 P1 (reg: 0xA6, val: 0x14)
12.9418   | 00005EC3  | 61: WAIT
12.9418   | 00005EC6  | 53: YM2612 P1 (reg: 0xA2, val: 0x8F)
12.9418   | 00005EC9  | 61: WAIT
12.9418   | 00005ECC  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.9418   | 00005ECF  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
12.9418   | 00005ED2  | 61: WAIT
12.9419   | 00005ED5  | 53: YM2612 P1 (reg: 0x42, val: 0x2A)
12.9419   | 00005ED8  | 53: YM2612 P1 (reg: 0x46, val: 0x2A)
12.9419   | 00005EDB  | 61: WAIT
12.9419   | 00005EDE  | 53: YM2612 P1 (reg: 0x4A, val: 0x2A)
12.9419   | 00005EE1  | 53: YM2612 P1 (reg: 0x4E, val: 0x2A)
12.9419   | 00005EE4  | 61: WAIT
12.9661   | 00005EE7  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9661   | 00005EEA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9661   | 00005EED  | 61: WAIT
12.9909   | 00005EF0  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9909   | 00005EF3  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
12.9909   | 00005EF6  | 61: WAIT
12.9909   | 00005EF9  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
12.9909   | 00005EFC  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
12.9909   | 00005EFF  | 61: WAIT
12.9909   | 00005F02  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
12.9909   | 00005F05  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
12.9909   | 00005F08  | 61: WAIT
13.0156   | 00005F0B  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
13.0156   | 00005F0E  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
