--- Parsing VGM: console_player/cache/25_Fanfare.vgm.opm.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Offset(h) | Command
0000106C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000106F  | 54: YM2151 (reg: 0x76, val: 0x14)
00001072  | 61: WAIT (val: 544)
00001075  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001078  | 54: YM2151 (reg: 0x74, val: 0x34)
0000107B  | 73: WAIT n+1 (val: 4)
0000107C  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000107F  | 54: YM2151 (reg: 0x75, val: 0x34)
00001082  | 74: WAIT n+1 (val: 5)
00001083  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001086  | 54: YM2151 (reg: 0x76, val: 0x20)
00001089  | 74: WAIT n+1 (val: 5)
0000108A  | 54: YM2151 (reg: 0x08, val: 0x03)
0000108D  | 71: WAIT n+1 (val: 2)
0000108E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001091  | 54: YM2151 (reg: 0x74, val: 0x34)
00001094  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001097  | 54: YM2151 (reg: 0x75, val: 0x34)
0000109A  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000109D  | 54: YM2151 (reg: 0x76, val: 0x20)
000010A0  | 61: WAIT (val: 568)
000010A3  | 54: YM2151 (reg: 0x24, val: 0xFC)
000010A6  | 54: YM2151 (reg: 0x74, val: 0x34)
000010A9  | 74: WAIT n+1 (val: 5)
000010AA  | 54: YM2151 (reg: 0x25, val: 0xFC)
000010AD  | 54: YM2151 (reg: 0x75, val: 0x34)
000010B0  | 75: WAIT n+1 (val: 6)
000010B1  | 54: YM2151 (reg: 0x26, val: 0xFC)
000010B4  | 54: YM2151 (reg: 0x76, val: 0x20)
000010B7  | 75: WAIT n+1 (val: 6)
000010B8  | 70: WAIT n+1 (val: 1)
000010B9  | 54: YM2151 (reg: 0x24, val: 0xFC)
000010BC  | 54: YM2151 (reg: 0x74, val: 0x34)
000010BF  | 54: YM2151 (reg: 0x25, val: 0xFC)
000010C2  | 54: YM2151 (reg: 0x75, val: 0x34)
000010C5  | 54: YM2151 (reg: 0x26, val: 0xFC)
000010C8  | 54: YM2151 (reg: 0x76, val: 0x20)
000010CB  | 61: WAIT (val: 566)
000010CE  | 54: YM2151 (reg: 0x24, val: 0xFC)
000010D1  | 54: YM2151 (reg: 0x74, val: 0x34)
000010D4  | 74: WAIT n+1 (val: 5)
000010D5  | 54: YM2151 (reg: 0x25, val: 0xFC)
000010D8  | 54: YM2151 (reg: 0x75, val: 0x34)
000010DB  | 74: WAIT n+1 (val: 5)
000010DC  | 54: YM2151 (reg: 0x26, val: 0xFC)
000010DF  | 54: YM2151 (reg: 0x76, val: 0x20)
000010E2  | 74: WAIT n+1 (val: 5)
000010E3  | 70: WAIT n+1 (val: 1)
000010E4  | 54: YM2151 (reg: 0x24, val: 0xFC)
000010E7  | 54: YM2151 (reg: 0x74, val: 0x34)
000010EA  | 54: YM2151 (reg: 0x25, val: 0xFC)
000010ED  | 54: YM2151 (reg: 0x75, val: 0x34)
000010F0  | 54: YM2151 (reg: 0x26, val: 0xFC)
000010F3  | 54: YM2151 (reg: 0x76, val: 0x20)
000010F6  | 61: WAIT (val: 568)
000010F9  | 54: YM2151 (reg: 0x24, val: 0xFC)
000010FC  | 54: YM2151 (reg: 0x74, val: 0x34)
000010FF  | 77: WAIT n+1 (val: 8)
00001100  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001103  | 54: YM2151 (reg: 0x74, val: 0x34)
00001106  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001109  | 54: YM2151 (reg: 0x74, val: 0x34)
0000110C  | 74: WAIT n+1 (val: 5)
0000110D  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001110  | 54: YM2151 (reg: 0x75, val: 0x34)
00001113  | 77: WAIT n+1 (val: 8)
00001114  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001117  | 54: YM2151 (reg: 0x75, val: 0x34)
0000111A  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000111D  | 54: YM2151 (reg: 0x75, val: 0x34)
00001120  | 74: WAIT n+1 (val: 5)
00001121  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001124  | 54: YM2151 (reg: 0x76, val: 0x20)
00001127  | 77: WAIT n+1 (val: 8)
00001128  | 54: YM2151 (reg: 0x2E, val: 0x48)
0000112B  | 54: YM2151 (reg: 0x36, val: 0xB4)
0000112E  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001131  | 54: YM2151 (reg: 0x76, val: 0x20)
00001134  | 54: YM2151 (reg: 0x2E, val: 0x3C)
00001137  | 54: YM2151 (reg: 0x36, val: 0x6C)
0000113A  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000113D  | 54: YM2151 (reg: 0x76, val: 0x20)
00001140  | 74: WAIT n+1 (val: 5)
00001141  | 76: WAIT n+1 (val: 7)
00001142  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001145  | 54: YM2151 (reg: 0x74, val: 0x34)
00001148  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000114B  | 54: YM2151 (reg: 0x75, val: 0x34)
0000114E  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001151  | 54: YM2151 (reg: 0x76, val: 0x20)
00001154  | 70: WAIT n+1 (val: 1)
00001155  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001158  | 54: YM2151 (reg: 0x74, val: 0x34)
0000115B  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000115E  | 54: YM2151 (reg: 0x75, val: 0x34)
00001161  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001164  | 54: YM2151 (reg: 0x76, val: 0x20)
00001167  | 61: WAIT (val: 538)
0000116A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000116D  | 54: YM2151 (reg: 0x74, val: 0x1C)
00001170  | 74: WAIT n+1 (val: 5)
00001171  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001174  | 54: YM2151 (reg: 0x75, val: 0x1C)
00001177  | 74: WAIT n+1 (val: 5)
00001178  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000117B  | 54: YM2151 (reg: 0x76, val: 0x14)
0000117E  | 74: WAIT n+1 (val: 5)
0000117F  | 54: YM2151 (reg: 0x0F, val: 0x9F)
00001182  | 54: YM2151 (reg: 0x7B, val: 0x7A)
00001185  | 54: YM2151 (reg: 0x08, val: 0x43)
00001188  | 70: WAIT n+1 (val: 1)
00001189  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000118C  | 54: YM2151 (reg: 0x74, val: 0x1C)
0000118F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001192  | 54: YM2151 (reg: 0x75, val: 0x1C)
00001195  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001198  | 54: YM2151 (reg: 0x76, val: 0x14)
0000119B  | 61: WAIT (val: 568)
0000119E  | 54: YM2151 (reg: 0x24, val: 0xFC)
000011A1  | 54: YM2151 (reg: 0x74, val: 0x1C)
000011A4  | 75: WAIT n+1 (val: 6)
000011A5  | 54: YM2151 (reg: 0x25, val: 0xFC)
000011A8  | 54: YM2151 (reg: 0x75, val: 0x1C)
000011AB  | 74: WAIT n+1 (val: 5)
000011AC  | 54: YM2151 (reg: 0x26, val: 0xFC)
000011AF  | 54: YM2151 (reg: 0x76, val: 0x14)
000011B2  | 75: WAIT n+1 (val: 6)
000011B3  | 71: WAIT n+1 (val: 2)
000011B4  | 54: YM2151 (reg: 0x24, val: 0xFC)
000011B7  | 54: YM2151 (reg: 0x74, val: 0x1C)
000011BA  | 54: YM2151 (reg: 0x25, val: 0xFC)
000011BD  | 54: YM2151 (reg: 0x75, val: 0x1C)
000011C0  | 54: YM2151 (reg: 0x26, val: 0xFC)
000011C3  | 54: YM2151 (reg: 0x76, val: 0x14)
000011C6  | 61: WAIT (val: 565)
000011C9  | 54: YM2151 (reg: 0x24, val: 0xFC)
000011CC  | 54: YM2151 (reg: 0x74, val: 0x1C)
000011CF  | 75: WAIT n+1 (val: 6)
000011D0  | 54: YM2151 (reg: 0x25, val: 0xFC)
000011D3  | 54: YM2151 (reg: 0x75, val: 0x1C)
000011D6  | 75: WAIT n+1 (val: 6)
000011D7  | 54: YM2151 (reg: 0x26, val: 0xFC)
000011DA  | 54: YM2151 (reg: 0x76, val: 0x14)
000011DD  | 74: WAIT n+1 (val: 5)
000011DE  | 71: WAIT n+1 (val: 2)
000011DF  | 54: YM2151 (reg: 0x24, val: 0xFC)
000011E2  | 54: YM2151 (reg: 0x74, val: 0x1C)
000011E5  | 54: YM2151 (reg: 0x25, val: 0xFC)
000011E8  | 54: YM2151 (reg: 0x75, val: 0x1C)
000011EB  | 54: YM2151 (reg: 0x26, val: 0xFC)
000011EE  | 54: YM2151 (reg: 0x76, val: 0x14)
000011F1  | 61: WAIT (val: 566)
000011F4  | 54: YM2151 (reg: 0x24, val: 0xFC)
000011F7  | 54: YM2151 (reg: 0x74, val: 0x20)
000011FA  | 74: WAIT n+1 (val: 5)
000011FB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000011FE  | 54: YM2151 (reg: 0x75, val: 0x20)
00001201  | 74: WAIT n+1 (val: 5)
00001202  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001205  | 54: YM2151 (reg: 0x76, val: 0x14)
00001208  | 74: WAIT n+1 (val: 5)
00001209  | 70: WAIT n+1 (val: 1)
0000120A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000120D  | 54: YM2151 (reg: 0x74, val: 0x20)
00001210  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001213  | 54: YM2151 (reg: 0x75, val: 0x20)
00001216  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001219  | 54: YM2151 (reg: 0x76, val: 0x14)
0000121C  | 61: WAIT (val: 568)
0000121F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001222  | 54: YM2151 (reg: 0x74, val: 0x20)
00001225  | 74: WAIT n+1 (val: 5)
00001226  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001229  | 54: YM2151 (reg: 0x75, val: 0x20)
0000122C  | 75: WAIT n+1 (val: 6)
0000122D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001230  | 54: YM2151 (reg: 0x76, val: 0x18)
00001233  | 75: WAIT n+1 (val: 6)
00001234  | 70: WAIT n+1 (val: 1)
00001235  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001238  | 54: YM2151 (reg: 0x74, val: 0x20)
0000123B  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000123E  | 54: YM2151 (reg: 0x75, val: 0x20)
00001241  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001244  | 54: YM2151 (reg: 0x76, val: 0x18)
00001247  | 61: WAIT (val: 566)
0000124A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000124D  | 54: YM2151 (reg: 0x74, val: 0x20)
00001250  | 74: WAIT n+1 (val: 5)
00001251  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001254  | 54: YM2151 (reg: 0x75, val: 0x20)
00001257  | 74: WAIT n+1 (val: 5)
00001258  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000125B  | 54: YM2151 (reg: 0x76, val: 0x18)
0000125E  | 74: WAIT n+1 (val: 5)
0000125F  | 70: WAIT n+1 (val: 1)
00001260  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001263  | 54: YM2151 (reg: 0x74, val: 0x20)
00001266  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001269  | 54: YM2151 (reg: 0x75, val: 0x20)
0000126C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000126F  | 54: YM2151 (reg: 0x76, val: 0x18)
00001272  | 61: WAIT (val: 569)
00001275  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001278  | 54: YM2151 (reg: 0x74, val: 0x20)
0000127B  | 74: WAIT n+1 (val: 5)
0000127C  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000127F  | 54: YM2151 (reg: 0x75, val: 0x20)
00001282  | 75: WAIT n+1 (val: 6)
00001283  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001286  | 54: YM2151 (reg: 0x76, val: 0x18)
00001289  | 74: WAIT n+1 (val: 5)
0000128A  | 71: WAIT n+1 (val: 2)
0000128B  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000128E  | 54: YM2151 (reg: 0x74, val: 0x20)
00001291  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001294  | 54: YM2151 (reg: 0x75, val: 0x20)
00001297  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000129A  | 54: YM2151 (reg: 0x76, val: 0x18)
0000129D  | 61: WAIT (val: 566)
000012A0  | 54: YM2151 (reg: 0x24, val: 0xFC)
000012A3  | 54: YM2151 (reg: 0x74, val: 0x20)
000012A6  | 74: WAIT n+1 (val: 5)
000012A7  | 54: YM2151 (reg: 0x25, val: 0xFC)
000012AA  | 54: YM2151 (reg: 0x75, val: 0x20)
000012AD  | 74: WAIT n+1 (val: 5)
000012AE  | 54: YM2151 (reg: 0x26, val: 0xFC)
000012B1  | 54: YM2151 (reg: 0x76, val: 0x18)
000012B4  | 74: WAIT n+1 (val: 5)
000012B5  | 70: WAIT n+1 (val: 1)
000012B6  | 54: YM2151 (reg: 0x24, val: 0xFC)
000012B9  | 54: YM2151 (reg: 0x74, val: 0x20)
000012BC  | 54: YM2151 (reg: 0x25, val: 0xFC)
000012BF  | 54: YM2151 (reg: 0x75, val: 0x20)
000012C2  | 54: YM2151 (reg: 0x26, val: 0xFC)
000012C5  | 54: YM2151 (reg: 0x76, val: 0x18)
000012C8  | 61: WAIT (val: 568)
000012CB  | 54: YM2151 (reg: 0x24, val: 0xFC)
000012CE  | 54: YM2151 (reg: 0x74, val: 0x20)
000012D1  | 75: WAIT n+1 (val: 6)
000012D2  | 54: YM2151 (reg: 0x25, val: 0xFC)
000012D5  | 54: YM2151 (reg: 0x75, val: 0x20)
000012D8  | 74: WAIT n+1 (val: 5)
000012D9  | 54: YM2151 (reg: 0x26, val: 0xFC)
000012DC  | 54: YM2151 (reg: 0x76, val: 0x18)
000012DF  | 75: WAIT n+1 (val: 6)
000012E0  | 71: WAIT n+1 (val: 2)
000012E1  | 54: YM2151 (reg: 0x24, val: 0xFC)
000012E4  | 54: YM2151 (reg: 0x74, val: 0x20)
000012E7  | 54: YM2151 (reg: 0x25, val: 0xFC)
000012EA  | 54: YM2151 (reg: 0x75, val: 0x20)
000012ED  | 54: YM2151 (reg: 0x26, val: 0xFC)
000012F0  | 54: YM2151 (reg: 0x76, val: 0x18)
000012F3  | 61: WAIT (val: 566)
000012F6  | 54: YM2151 (reg: 0x24, val: 0xFC)
000012F9  | 54: YM2151 (reg: 0x74, val: 0x24)
000012FC  | 73: WAIT n+1 (val: 4)
000012FD  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001300  | 54: YM2151 (reg: 0x75, val: 0x24)
00001303  | 74: WAIT n+1 (val: 5)
00001304  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001307  | 54: YM2151 (reg: 0x76, val: 0x18)
0000130A  | 74: WAIT n+1 (val: 5)
0000130B  | 71: WAIT n+1 (val: 2)
0000130C  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000130F  | 54: YM2151 (reg: 0x74, val: 0x24)
00001312  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001315  | 54: YM2151 (reg: 0x75, val: 0x24)
00001318  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000131B  | 54: YM2151 (reg: 0x76, val: 0x18)
0000131E  | 61: WAIT (val: 568)
00001321  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001324  | 54: YM2151 (reg: 0x74, val: 0x24)
00001327  | 74: WAIT n+1 (val: 5)
00001328  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000132B  | 54: YM2151 (reg: 0x75, val: 0x24)
0000132E  | 75: WAIT n+1 (val: 6)
0000132F  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001332  | 54: YM2151 (reg: 0x76, val: 0x18)
00001335  | 74: WAIT n+1 (val: 5)
00001336  | 71: WAIT n+1 (val: 2)
00001337  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000133A  | 54: YM2151 (reg: 0x74, val: 0x24)
0000133D  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001340  | 54: YM2151 (reg: 0x75, val: 0x24)
00001343  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001346  | 54: YM2151 (reg: 0x76, val: 0x18)
00001349  | 61: WAIT (val: 566)
0000134C  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000134F  | 54: YM2151 (reg: 0x74, val: 0x24)
00001352  | 74: WAIT n+1 (val: 5)
00001353  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001356  | 54: YM2151 (reg: 0x75, val: 0x24)
00001359  | 74: WAIT n+1 (val: 5)
0000135A  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000135D  | 54: YM2151 (reg: 0x76, val: 0x18)
00001360  | 74: WAIT n+1 (val: 5)
00001361  | 70: WAIT n+1 (val: 1)
00001362  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001365  | 54: YM2151 (reg: 0x74, val: 0x24)
00001368  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000136B  | 54: YM2151 (reg: 0x75, val: 0x24)
0000136E  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001371  | 54: YM2151 (reg: 0x76, val: 0x18)
00001374  | 61: WAIT (val: 569)
00001377  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000137A  | 54: YM2151 (reg: 0x74, val: 0x24)
0000137D  | 74: WAIT n+1 (val: 5)
0000137E  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001381  | 54: YM2151 (reg: 0x75, val: 0x24)
00001384  | 75: WAIT n+1 (val: 6)
00001385  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001388  | 54: YM2151 (reg: 0x76, val: 0x1C)
0000138B  | 74: WAIT n+1 (val: 5)
0000138C  | 71: WAIT n+1 (val: 2)
0000138D  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001390  | 54: YM2151 (reg: 0x74, val: 0x24)
00001393  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001396  | 54: YM2151 (reg: 0x75, val: 0x24)
00001399  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000139C  | 54: YM2151 (reg: 0x76, val: 0x1C)
0000139F  | 61: WAIT (val: 566)
000013A2  | 54: YM2151 (reg: 0x24, val: 0xFC)
000013A5  | 54: YM2151 (reg: 0x74, val: 0x24)
000013A8  | 74: WAIT n+1 (val: 5)
000013A9  | 54: YM2151 (reg: 0x25, val: 0xFC)
000013AC  | 54: YM2151 (reg: 0x75, val: 0x24)
000013AF  | 74: WAIT n+1 (val: 5)
000013B0  | 54: YM2151 (reg: 0x26, val: 0xFC)
000013B3  | 54: YM2151 (reg: 0x76, val: 0x1C)
000013B6  | 73: WAIT n+1 (val: 4)
000013B7  | 71: WAIT n+1 (val: 2)
000013B8  | 54: YM2151 (reg: 0x24, val: 0xFC)
000013BB  | 54: YM2151 (reg: 0x74, val: 0x24)
000013BE  | 54: YM2151 (reg: 0x25, val: 0xFC)
000013C1  | 54: YM2151 (reg: 0x75, val: 0x24)
000013C4  | 54: YM2151 (reg: 0x26, val: 0xFC)
000013C7  | 54: YM2151 (reg: 0x76, val: 0x1C)
000013CA  | 61: WAIT (val: 568)
000013CD  | 54: YM2151 (reg: 0x24, val: 0xFC)
000013D0  | 54: YM2151 (reg: 0x74, val: 0x24)
000013D3  | 75: WAIT n+1 (val: 6)
000013D4  | 54: YM2151 (reg: 0x25, val: 0xFC)
000013D7  | 54: YM2151 (reg: 0x75, val: 0x24)
000013DA  | 74: WAIT n+1 (val: 5)
000013DB  | 54: YM2151 (reg: 0x26, val: 0xFC)
000013DE  | 54: YM2151 (reg: 0x76, val: 0x1C)
000013E1  | 75: WAIT n+1 (val: 6)
000013E2  | 70: WAIT n+1 (val: 1)
000013E3  | 54: YM2151 (reg: 0x24, val: 0xFC)
000013E6  | 54: YM2151 (reg: 0x74, val: 0x24)
000013E9  | 54: YM2151 (reg: 0x25, val: 0xFC)
000013EC  | 54: YM2151 (reg: 0x75, val: 0x24)
000013EF  | 54: YM2151 (reg: 0x26, val: 0xFC)
000013F2  | 54: YM2151 (reg: 0x76, val: 0x1C)
000013F5  | 61: WAIT (val: 566)
000013F8  | 54: YM2151 (reg: 0x24, val: 0xFC)
000013FB  | 54: YM2151 (reg: 0x74, val: 0x2A)
000013FE  | 74: WAIT n+1 (val: 5)
000013FF  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001402  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001405  | 74: WAIT n+1 (val: 5)
00001406  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001409  | 54: YM2151 (reg: 0x76, val: 0x1C)
0000140C  | 74: WAIT n+1 (val: 5)
0000140D  | 70: WAIT n+1 (val: 1)
0000140E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001411  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001414  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001417  | 54: YM2151 (reg: 0x75, val: 0x2A)
0000141A  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000141D  | 54: YM2151 (reg: 0x76, val: 0x1C)
00001420  | 61: WAIT (val: 569)
00001423  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001426  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001429  | 74: WAIT n+1 (val: 5)
0000142A  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000142D  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001430  | 75: WAIT n+1 (val: 6)
00001431  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001434  | 54: YM2151 (reg: 0x76, val: 0x20)
00001437  | 74: WAIT n+1 (val: 5)
00001438  | 71: WAIT n+1 (val: 2)
00001439  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000143C  | 54: YM2151 (reg: 0x74, val: 0x2A)
0000143F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001442  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001445  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001448  | 54: YM2151 (reg: 0x76, val: 0x20)
0000144B  | 61: WAIT (val: 566)
0000144E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001451  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001454  | 74: WAIT n+1 (val: 5)
00001455  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001458  | 54: YM2151 (reg: 0x75, val: 0x2A)
0000145B  | 74: WAIT n+1 (val: 5)
0000145C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000145F  | 54: YM2151 (reg: 0x76, val: 0x20)
00001462  | 74: WAIT n+1 (val: 5)
00001463  | 70: WAIT n+1 (val: 1)
00001464  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001467  | 54: YM2151 (reg: 0x74, val: 0x2A)
0000146A  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000146D  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001470  | 54: YM2151 (reg: 0x26, val: 0xFC)
00001473  | 54: YM2151 (reg: 0x76, val: 0x20)
00001476  | 61: WAIT (val: 568)
00001479  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000147C  | 54: YM2151 (reg: 0x74, val: 0x2A)
0000147F  | 75: WAIT n+1 (val: 6)
00001480  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001483  | 54: YM2151 (reg: 0x75, val: 0x2A)
00001486  | 74: WAIT n+1 (val: 5)
00001487  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000148A  | 54: YM2151 (reg: 0x76, val: 0x20)
0000148D  | 75: WAIT n+1 (val: 6)
0000148E  | 71: WAIT n+1 (val: 2)
0000148F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001492  | 54: YM2151 (reg: 0x74, val: 0x2A)
00001495  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001498  | 54: YM2151 (reg: 0x75, val: 0x2A)
0000149B  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000149E  | 54: YM2151 (reg: 0x76, val: 0x20)
000014A1  | 61: WAIT (val: 566)
000014A4  | 54: YM2151 (reg: 0x24, val: 0xFC)
000014A7  | 54: YM2151 (reg: 0x74, val: 0x2A)
000014AA  | 73: WAIT n+1 (val: 4)
000014AB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000014AE  | 54: YM2151 (reg: 0x75, val: 0x2A)
000014B1  | 74: WAIT n+1 (val: 5)
000014B2  | 54: YM2151 (reg: 0x26, val: 0xFC)
000014B5  | 54: YM2151 (reg: 0x76, val: 0x20)
000014B8  | 74: WAIT n+1 (val: 5)
000014B9  | 71: WAIT n+1 (val: 2)
000014BA  | 54: YM2151 (reg: 0x24, val: 0xFC)
000014BD  | 54: YM2151 (reg: 0x74, val: 0x2A)
000014C0  | 54: YM2151 (reg: 0x25, val: 0xFC)
000014C3  | 54: YM2151 (reg: 0x75, val: 0x2A)
000014C6  | 54: YM2151 (reg: 0x26, val: 0xFC)
000014C9  | 54: YM2151 (reg: 0x76, val: 0x20)
000014CC  | 61: WAIT (val: 568)
000014CF  | 54: YM2151 (reg: 0x24, val: 0xFC)
000014D2  | 54: YM2151 (reg: 0x74, val: 0x2A)
000014D5  | 74: WAIT n+1 (val: 5)
000014D6  | 54: YM2151 (reg: 0x25, val: 0xFC)
000014D9  | 54: YM2151 (reg: 0x75, val: 0x2A)
000014DC  | 75: WAIT n+1 (val: 6)
000014DD  | 54: YM2151 (reg: 0x26, val: 0xFC)
000014E0  | 54: YM2151 (reg: 0x76, val: 0x20)
000014E3  | 74: WAIT n+1 (val: 5)
000014E4  | 71: WAIT n+1 (val: 2)
000014E5  | 54: YM2151 (reg: 0x24, val: 0xFC)
000014E8  | 54: YM2151 (reg: 0x74, val: 0x2A)
000014EB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000014EE  | 54: YM2151 (reg: 0x75, val: 0x2A)
000014F1  | 54: YM2151 (reg: 0x26, val: 0xFC)
000014F4  | 54: YM2151 (reg: 0x76, val: 0x20)
000014F7  | 61: WAIT (val: 566)
000014FA  | 54: YM2151 (reg: 0x24, val: 0xFC)
000014FD  | 54: YM2151 (reg: 0x74, val: 0x2E)
00001500  | 74: WAIT n+1 (val: 5)
00001501  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001504  | 54: YM2151 (reg: 0x75, val: 0x2E)
00001507  | 75: WAIT n+1 (val: 6)
00001508  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000150B  | 54: YM2151 (reg: 0x76, val: 0x20)
0000150E  | 74: WAIT n+1 (val: 5)
0000150F  | 71: WAIT n+1 (val: 2)
00001510  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001513  | 54: YM2151 (reg: 0x74, val: 0x2E)
00001516  | 54: YM2151 (reg: 0x25, val: 0xFC)
00001519  | 54: YM2151 (reg: 0x75, val: 0x2E)
0000151C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000151F  | 54: YM2151 (reg: 0x76, val: 0x20)
00001522  | 61: WAIT (val: 567)
00001525  | 54: YM2151 (reg: 0x24, val: 0xFC)
00001528  | 54: YM2151 (reg: 0x74, val: 0x2E)
0000152B  | 73: WAIT n+1 (val: 4)
0000152C  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000152F  | 54: YM2151 (reg: 0x75, val: 0x2E)
00001532  | 74: WAIT n+1 (val: 5)
00001533  | 54: YM2151 (reg: 0x26, val: 0xFC)
